[14/04/2026  1:00:02.01] Starting weather retry 
[WeatherRetry] HTTP 429 for 2017-08-15
[WeatherRetry] HTTP 429 for 2017-08-15
[WeatherRetry] HTTP 429 for 2017-08-15
[WeatherRetry] HTTP 429 for 2017-08-19
[WeatherRetry] HTTP 429 for 2017-08-19
[WeatherRetry] HTTP 429 for 2017-08-19
[WeatherRetry] HTTP 429 for 2017-08-19
[WeatherRetry] HTTP 429 for 2017-08-19
[WeatherRetry] HTTP 429 for 2017-08-25
[WeatherRetry] HTTP 429 for 2017-08-26
[WeatherRetry] HTTP 429 for 2017-08-26
[WeatherRetry] HTTP 429 for 2017-08-26
[WeatherRetry] HTTP 429 for 2017-08-28
[WeatherRetry] HTTP 429 for 2017-08-28
[WeatherRetry] HTTP 429 for 2017-08-28
[WeatherRetry] HTTP 429 for 2017-08-28
[WeatherRetry] HTTP 429 for 2017-08-28
[WeatherRetry] HTTP 429 for 2017-09-02
[WeatherRetry] HTTP 429 for 2017-09-02
[WeatherRetry] HTTP 429 for 2017-09-02
[WeatherRetry] HTTP 429 for 2017-09-02
[WeatherRetry] HTTP 429 for 2017-09-05
[WeatherRetry] HTTP 429 for 2017-09-09
[WeatherRetry] HTTP 429 for 2017-09-09
[WeatherRetry] HTTP 429 for 2017-09-09
[WeatherRetry] HTTP 429 for 2017-09-09
[WeatherRetry] HTTP 429 for 2017-09-09
[WeatherRetry] HTTP 429 for 2017-09-12
[WeatherRetry] HTTP 429 for 2017-09-12
[WeatherRetry] HTTP 429 for 2017-09-12
[WeatherRetry] HTTP 429 for 2017-09-12
[WeatherRetry] HTTP 429 for 2017-09-16
[WeatherRetry] HTTP 429 for 2017-09-16
[WeatherRetry] HTTP 429 for 2017-09-16
[WeatherRetry] HTTP 429 for 2017-09-16
[WeatherRetry] HTTP 429 for 2017-09-23
[WeatherRetry] HTTP 429 for 2017-09-23
[WeatherRetry] HTTP 429 for 2017-09-23
[WeatherRetry] HTTP 429 for 2017-09-23
[WeatherRetry] HTTP 429 for 2017-09-23
[WeatherRetry] HTTP 429 for 2017-09-30
[WeatherRetry] HTTP 429 for 2017-09-30
[WeatherRetry] HTTP 429 for 2017-09-30
[WeatherRetry] HTTP 429 for 2017-09-30
[WeatherRetry] HTTP 429 for 2017-10-03
[WeatherRetry] HTTP 429 for 2017-10-03
[WeatherRetry] HTTP 429 for 2017-10-03
[WeatherRetry] HTTP 429 for 2017-10-03
[WeatherRetry] HTTP 429 for 2017-10-03
[WeatherRetry] HTTP 429 for 2017-10-07
[WeatherRetry] HTTP 429 for 2017-10-07
[WeatherRetry] HTTP 429 for 2017-10-07
[WeatherRetry] HTTP 429 for 2017-10-07
[WeatherRetry] HTTP 429 for 2017-10-21
[WeatherRetry] HTTP 429 for 2017-10-21
[WeatherRetry] HTTP 429 for 2017-10-21
[WeatherRetry] HTTP 429 for 2017-10-21
[WeatherRetry] HTTP 429 for 2017-10-24
[WeatherRetry] HTTP 429 for 2017-10-24
[WeatherRetry] HTTP 429 for 2017-10-24
[WeatherRetry] HTTP 429 for 2017-10-24
[WeatherRetry] HTTP 429 for 2017-10-24
[WeatherRetry] HTTP 429 for 2017-10-28
[WeatherRetry] HTTP 429 for 2017-10-28
[WeatherRetry] HTTP 429 for 2017-10-28
[WeatherRetry] HTTP 429 for 2017-10-28
[WeatherRetry] HTTP 429 for 2017-11-08
[WeatherRetry] HTTP 429 for 2017-11-11
[WeatherRetry] HTTP 429 for 2017-11-11
[WeatherRetry] HTTP 429 for 2017-11-11
[WeatherRetry] HTTP 429 for 2017-11-11
[WeatherRetry] HTTP 429 for 2017-11-11
[WeatherRetry] HTTP 429 for 2017-11-18
[WeatherRetry] HTTP 429 for 2017-11-18
[WeatherRetry] HTTP 429 for 2017-11-18
[WeatherRetry] HTTP 429 for 2017-11-21
[WeatherRetry] HTTP 429 for 2017-11-21
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-11-25
[WeatherRetry] HTTP 429 for 2017-12-02
[WeatherRetry] HTTP 429 for 2017-12-02
[WeatherRetry] HTTP 429 for 2017-12-02
[WeatherRetry] HTTP 429 for 2017-12-09
[WeatherRetry] HTTP 429 for 2017-12-09
[WeatherRetry] HTTP 429 for 2017-12-09
[WeatherRetry] HTTP 429 for 2017-12-09
[WeatherRetry] HTTP 429 for 2017-12-09
[WeatherRetry] HTTP 429 for 2017-12-23
[WeatherRetry] HTTP 429 for 2017-12-23
[WeatherRetry] HTTP 429 for 2017-12-23
[WeatherRetry] HTTP 429 for 2017-12-23
[WeatherRetry] HTTP 429 for 2017-12-26
[WeatherRetry] HTTP 429 for 2017-12-26
[WeatherRetry] HTTP 429 for 2017-12-26
[WeatherRetry] HTTP 429 for 2017-12-26
[WeatherRetry] HTTP 429 for 2017-12-26
[WeatherRetry] HTTP 429 for 2017-12-30
[WeatherRetry] HTTP 429 for 2017-12-30
[WeatherRetry] HTTP 429 for 2017-12-30
[WeatherRetry] HTTP 429 for 2017-12-30
[WeatherRetry] HTTP 429 for 2018-01-01
[WeatherRetry] HTTP 429 for 2018-01-01
[WeatherRetry] HTTP 429 for 2018-01-01
[WeatherRetry] HTTP 429 for 2018-01-01
[WeatherRetry] HTTP 429 for 2018-01-06
[WeatherRetry] HTTP 429 for 2018-01-06
[WeatherRetry] HTTP 429 for 2018-01-06
[WeatherRetry] HTTP 429 for 2018-01-06
[WeatherRetry] HTTP 429 for 2018-01-09
[WeatherRetry] HTTP 429 for 2018-01-13
[WeatherRetry] HTTP 429 for 2018-01-20
[WeatherRetry] HTTP 429 for 2018-01-20
[WeatherRetry] HTTP 429 for 2018-01-20
[WeatherRetry] HTTP 429 for 2018-01-20
[WeatherRetry] HTTP 429 for 2018-01-23
[WeatherRetry] HTTP 429 for 2018-01-23
[WeatherRetry] HTTP 429 for 2018-01-27
[WeatherRetry] HTTP 429 for 2018-01-27
[WeatherRetry] HTTP 429 for 2018-01-27
[WeatherRetry] HTTP 429 for 2018-01-27
[WeatherRetry] HTTP 429 for 2018-01-30
[WeatherRetry] HTTP 429 for 2018-02-03
[WeatherRetry] HTTP 429 for 2018-02-10
[WeatherRetry] HTTP 429 for 2018-02-10
[WeatherRetry] HTTP 429 for 2018-02-10
[WeatherRetry] HTTP 429 for 2018-02-10
[WeatherRetry] HTTP 429 for 2018-02-17
[WeatherRetry] HTTP 429 for 2018-02-17
[WeatherRetry] HTTP 429 for 2018-02-17
[WeatherRetry] HTTP 429 for 2018-02-17
[WeatherRetry] HTTP 429 for 2018-02-17
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-20
[WeatherRetry] HTTP 429 for 2018-02-24
[WeatherRetry] HTTP 429 for 2018-02-24
[WeatherRetry] HTTP 429 for 2018-02-24
[WeatherRetry] HTTP 429 for 2018-03-03
[WeatherRetry] HTTP 429 for 2018-03-06
[WeatherRetry] HTTP 429 for 2018-03-06
[WeatherRetry] HTTP 429 for 2018-03-10
[WeatherRetry] HTTP 429 for 2018-03-10
[WeatherRetry] HTTP 429 for 2018-03-10
[WeatherRetry] HTTP 429 for 2018-03-13
[WeatherRetry] HTTP 429 for 2018-03-17
[WeatherRetry] HTTP 429 for 2018-03-17
[WeatherRetry] HTTP 429 for 2018-03-17
[WeatherRetry] HTTP 429 for 2018-03-17
[WeatherRetry] HTTP 429 for 2018-03-17
[WeatherRetry] HTTP 429 for 2018-03-20
[WeatherRetry] HTTP 429 for 2018-03-24
[WeatherRetry] HTTP 429 for 2018-03-24
[WeatherRetry] HTTP 429 for 2018-03-24
[WeatherRetry] HTTP 429 for 2018-03-27
[WeatherRetry] HTTP 429 for 2018-03-30
[WeatherRetry] HTTP 429 for 2018-03-30
[WeatherRetry] HTTP 429 for 2018-03-30
[WeatherRetry] HTTP 429 for 2018-04-02
[WeatherRetry] HTTP 429 for 2018-04-02
[WeatherRetry] HTTP 429 for 2018-04-02
[WeatherRetry] HTTP 429 for 2018-04-07
[WeatherRetry] HTTP 429 for 2018-04-07
[WeatherRetry] HTTP 429 for 2018-04-07
[WeatherRetry] HTTP 429 for 2018-04-07
[WeatherRetry] HTTP 429 for 2018-04-07
[WeatherRetry] HTTP 429 for 2018-04-10
[WeatherRetry] HTTP 429 for 2018-04-10
[WeatherRetry] HTTP 429 for 2018-04-10
[WeatherRetry] HTTP 429 for 2018-04-10
[WeatherRetry] HTTP 429 for 2018-04-10
[WeatherRetry] HTTP 429 for 2018-04-12
[WeatherRetry] HTTP 429 for 2018-04-14
[WeatherRetry] HTTP 429 for 2018-04-14
[WeatherRetry] HTTP 429 for 2018-04-14
[WeatherRetry] HTTP 429 for 2018-04-14
[WeatherRetry] HTTP 429 for 2018-04-17
[WeatherRetry] HTTP 429 for 2018-04-17
[WeatherRetry] HTTP 429 for 2018-04-21
[WeatherRetry] HTTP 429 for 2018-04-21
[WeatherRetry] HTTP 429 for 2018-04-21
[WeatherRetry] HTTP 429 for 2018-04-21
[WeatherRetry] HTTP 429 for 2018-04-21
[WeatherRetry] HTTP 429 for 2018-04-28
[WeatherRetry] HTTP 429 for 2018-04-28
[WeatherRetry] HTTP 429 for 2018-04-28
[WeatherRetry] HTTP 429 for 2018-04-28
[WeatherRetry] HTTP 429 for 2025-08-09
[WeatherRetry] HTTP 429 for 2025-08-09
[WeatherRetry] HTTP 429 for 2025-08-09
[WeatherRetry] HTTP 429 for 2025-08-09
[WeatherRetry] HTTP 429 for 2025-08-16
[WeatherRetry] HTTP 429 for 2025-08-16
[WeatherRetry] HTTP 429 for 2025-08-16
[WeatherRetry] HTTP 429 for 2025-08-16
[WeatherRetry] HTTP 429 for 2025-08-19
[WeatherRetry] HTTP 429 for 2025-08-19
[WeatherRetry] HTTP 429 for 2025-08-20
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-23
[WeatherRetry] HTTP 429 for 2025-08-25
[WeatherRetry] HTTP 429 for 2025-08-25
[WeatherRetry] HTTP 429 for 2025-08-25
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-08-30
[WeatherRetry] HTTP 429 for 2025-09-02
[WeatherRetry] HTTP 429 for 2025-09-02
[WeatherRetry] HTTP 429 for 2025-09-03
[WeatherRetry] HTTP 429 for 2025-09-03
[WeatherRetry] HTTP 429 for 2025-09-03
[WeatherRetry] HTTP 429 for 2025-09-03
[WeatherRetry] HTTP 429 for 2025-09-06
[WeatherRetry] HTTP 429 for 2025-09-06
[WeatherRetry] HTTP 429 for 2025-09-06
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-13
[WeatherRetry] HTTP 429 for 2025-09-20
[WeatherRetry] HTTP 429 for 2025-09-20
[WeatherRetry] HTTP 429 for 2025-09-23
[WeatherRetry] HTTP 429 for 2025-09-24
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-27
[WeatherRetry] HTTP 429 for 2025-09-30
[WeatherRetry] HTTP 429 for 2025-09-30
[WeatherRetry] HTTP 429 for 2025-09-30
[WeatherRetry] HTTP 429 for 2025-10-01
[WeatherRetry] HTTP 429 for 2025-10-01
[WeatherRetry] HTTP 429 for 2025-10-04
[WeatherRetry] HTTP 429 for 2025-10-04
[WeatherRetry] HTTP 429 for 2025-10-04
[WeatherRetry] HTTP 429 for 2025-10-04
[WeatherRetry] HTTP 429 for 2025-10-18
[WeatherRetry] HTTP 429 for 2025-10-18
[WeatherRetry] HTTP 429 for 2025-10-18
[WeatherRetry] HTTP 429 for 2025-10-18
[WeatherRetry] HTTP 429 for 2025-10-18
[WeatherRetry] HTTP 429 for 2025-10-25
[WeatherRetry] HTTP 429 for 2025-10-25
[WeatherRetry] HTTP 429 for 2025-10-25
[WeatherRetry] HTTP 429 for 2025-10-25
[WeatherRetry] HTTP 429 for 2025-11-04
[WeatherRetry] HTTP 429 for 2025-11-05
[WeatherRetry] HTTP 429 for 2025-11-05
[WeatherRetry] HTTP 429 for 2025-11-05
[WeatherRetry] HTTP 429 for 2025-11-08
[WeatherRetry] HTTP 429 for 2025-11-08
[WeatherRetry] HTTP 429 for 2025-11-08
[WeatherRetry] HTTP 429 for 2025-11-08
[WeatherRetry] HTTP 429 for 2025-11-11
[WeatherRetry] HTTP 429 for 2025-11-15
[WeatherRetry] HTTP 429 for 2025-11-15
[WeatherRetry] HTTP 429 for 2025-11-15
[WeatherRetry] HTTP 429 for 2025-11-15
[WeatherRetry] HTTP 429 for 2025-11-15
[WeatherRetry] HTTP 429 for 2025-11-22
[WeatherRetry] HTTP 429 for 2025-11-22
[WeatherRetry] HTTP 429 for 2025-11-22
[WeatherRetry] HTTP 429 for 2025-11-22
[WeatherRetry] HTTP 429 for 2025-11-29
[WeatherRetry] HTTP 429 for 2025-11-29
[WeatherRetry] HTTP 429 for 2025-11-29
[WeatherRetry] HTTP 429 for 2025-11-29
[WeatherRetry] HTTP 429 for 2025-11-29
[WeatherRetry] HTTP 429 for 2025-12-06
[WeatherRetry] HTTP 429 for 2025-12-06
[WeatherRetry] HTTP 429 for 2025-12-10
[WeatherRetry] HTTP 429 for 2025-12-16
[WeatherRetry] HTTP 429 for 2025-12-20
[WeatherRetry] HTTP 429 for 2025-12-21
[WeatherRetry] HTTP 429 for 2025-12-21
[WeatherRetry] HTTP 429 for 2025-12-21
[WeatherRetry] HTTP 429 for 2025-12-21
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-26
[WeatherRetry] HTTP 429 for 2025-12-30
[WeatherRetry] HTTP 429 for 2025-12-30
[WeatherRetry] HTTP 429 for 2025-12-30
[WeatherRetry] HTTP 429 for 2026-01-03
[WeatherRetry] HTTP 429 for 2026-01-03
[WeatherRetry] HTTP 429 for 2026-01-03
[WeatherRetry] HTTP 429 for 2026-01-10
[WeatherRetry] HTTP 429 for 2026-01-10
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-17
[WeatherRetry] HTTP 429 for 2026-01-20
[WeatherRetry] HTTP 429 for 2026-01-21
[WeatherRetry] HTTP 429 for 2026-01-21
[WeatherRetry] HTTP 429 for 2026-01-21
[WeatherRetry] HTTP 429 for 2026-01-21
[WeatherRetry] HTTP 429 for 2026-01-24
[WeatherRetry] HTTP 429 for 2026-01-24
[WeatherRetry] HTTP 429 for 2026-01-31
[WeatherRetry] HTTP 429 for 2026-01-31
[WeatherRetry] HTTP 429 for 2026-01-31
[WeatherRetry] HTTP 429 for 2026-01-31
[WeatherRetry] HTTP 429 for 2026-02-03
[WeatherRetry] HTTP 429 for 2026-02-07
[WeatherRetry] HTTP 429 for 2026-02-10
[WeatherRetry] HTTP 429 for 2026-02-10
[WeatherRetry] HTTP 429 for 2026-02-10
[WeatherRetry] HTTP 429 for 2026-02-11
[WeatherRetry] HTTP 429 for 2026-02-11
[WeatherRetry] HTTP 429 for 2026-02-14
[WeatherRetry] HTTP 429 for 2026-02-14
[WeatherRetry] HTTP 429 for 2026-02-14
[WeatherRetry] HTTP 429 for 2026-02-14
[WeatherRetry] HTTP 429 for 2026-02-17
[WeatherRetry] HTTP 429 for 2026-02-17
[WeatherRetry] HTTP 429 for 2026-02-21
[WeatherRetry] HTTP 429 for 2026-02-21
[WeatherRetry] HTTP 429 for 2026-02-21
[WeatherRetry] HTTP 429 for 2026-02-21
[WeatherRetry] HTTP 429 for 2026-02-21
[WeatherRetry] HTTP 429 for 2026-02-24
[WeatherRetry] HTTP 429 for 2026-02-24
[WeatherRetry] HTTP 429 for 2026-02-24
[WeatherRetry] HTTP 429 for 2026-02-25
[WeatherRetry] HTTP 429 for 2026-02-28
[WeatherRetry] HTTP 429 for 2026-02-28
[WeatherRetry] HTTP 429 for 2026-02-28
[WeatherRetry] HTTP 429 for 2026-02-28
[WeatherRetry] HTTP 429 for 2026-03-07
[WeatherRetry] HTTP 429 for 2026-03-07
[WeatherRetry] HTTP 429 for 2026-03-07
[WeatherRetry] HTTP 429 for 2026-03-07
[WeatherRetry] HTTP 429 for 2026-03-07
[WeatherRetry] HTTP 429 for 2026-03-14
[WeatherRetry] HTTP 429 for 2026-03-14
[WeatherRetry] HTTP 429 for 2026-03-14
[WeatherRetry] HTTP 429 for 2026-03-14
[WeatherRetry] HTTP 429 for 2026-03-17
[WeatherRetry] HTTP 429 for 2026-03-17
[WeatherRetry] HTTP 429 for 2026-03-21
[WeatherRetry] HTTP 429 for 2026-03-21
[WeatherRetry] HTTP 429 for 2026-03-21
[WeatherRetry] HTTP 429 for 2026-03-21
[WeatherRetry] HTTP 429 for 2026-03-21
[WeatherRetry] HTTP 429 for 2026-03-24
[WeatherRetry] HTTP 429 for 2026-03-24
[WeatherRetry] HTTP 429 for 2026-03-25
[WeatherRetry] HTTP 429 for 2026-03-25
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2026-03-28
[WeatherRetry] HTTP 429 for 2012-09-29
[WeatherRetry] HTTP 429 for 2012-09-29
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-09-30
[WeatherRetry] HTTP 429 for 2012-10-06
[WeatherRetry] HTTP 429 for 2012-10-06
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-07
[WeatherRetry] HTTP 429 for 2012-10-20
[WeatherRetry] HTTP 429 for 2012-10-20
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-21
[WeatherRetry] HTTP 429 for 2012-10-27
[WeatherRetry] HTTP 429 for 2012-10-27
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-28
[WeatherRetry] HTTP 429 for 2012-10-30
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-10-31
[WeatherRetry] HTTP 429 for 2012-11-01
[WeatherRetry] HTTP 429 for 2012-11-03
[WeatherRetry] HTTP 429 for 2012-11-03
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-04
[WeatherRetry] HTTP 429 for 2012-11-10
[WeatherRetry] HTTP 429 for 2012-11-10
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-11
[WeatherRetry] HTTP 429 for 2012-11-17
[WeatherRetry] HTTP 429 for 2012-11-17
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-18
[WeatherRetry] HTTP 429 for 2012-11-19
[WeatherRetry] HTTP 429 for 2012-11-24
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-25
[WeatherRetry] HTTP 429 for 2012-11-26
[WeatherRetry] HTTP 429 for 2012-11-26
[WeatherRetry] HTTP 429 for 2012-11-27
[WeatherRetry] HTTP 429 for 2012-11-30
[WeatherRetry] HTTP 429 for 2012-12-01
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-02
[WeatherRetry] HTTP 429 for 2012-12-08
[WeatherRetry] HTTP 429 for 2012-12-08
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-09
[WeatherRetry] HTTP 429 for 2012-12-10
[WeatherRetry] HTTP 429 for 2012-12-10
[WeatherRetry] HTTP 429 for 2012-12-15
[WeatherRetry] HTTP 429 for 2012-12-15
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-16
[WeatherRetry] HTTP 429 for 2012-12-21
[WeatherRetry] HTTP 429 for 2012-12-21
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2012-12-22
[WeatherRetry] HTTP 429 for 2013-01-05
[WeatherRetry] HTTP 429 for 2013-01-05
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-06
[WeatherRetry] HTTP 429 for 2013-01-12
[WeatherRetry] HTTP 429 for 2013-01-12
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-13
[WeatherRetry] HTTP 429 for 2013-01-19
[WeatherRetry] HTTP 429 for 2013-01-19
[WeatherRetry] HTTP 429 for 2013-01-19
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-20
[WeatherRetry] HTTP 429 for 2013-01-26
[WeatherRetry] HTTP 429 for 2013-01-26
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-01-27
[WeatherRetry] HTTP 429 for 2013-02-01
[WeatherRetry] HTTP 429 for 2013-02-02
[WeatherRetry] HTTP 429 for 2013-02-02
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
[WeatherRetry] HTTP 429 for 2013-02-03
